Genes	Gene Length	Exon Number	Intron Number	Exon Length Geometric Mean	Intron Length Geometric Mean	Length of Largest Exon	Length of Largest Intron	Total Exon Length	Total Intron Length	Length of Shortest Exon	Length of Shortest Intron	Mean Exon Length	Mean Intron Length	Length First Intron	Length of Largest Exon Excluding the Last	Total Exon Length Excluding the Last	Exon Length Geometric Mean Excluding the Last	Length of Shortest Exon Excluding the Last	Mean Exon Length Excluding the Last	percentage_gene_gc_content	TMDomain	SignalPeptide	TAA	TGA	TAG	Length3UTR	Length5UTR	F0	F1	F2	AUGtoExonJunction	UTR5junctions	ExonJunctiontoStop	UTR3junctions	average_cds_exon_length	First_intron_length	LS_TG	LS_ER	LS_CY	Unbiased	CY+	ER+	TG+
ENSG00000171316	189289.0	38	37	184.36877321456188	1223.6845827317516	3013.0	62176.0	11606.0	177683.0	56.0	92.0	305.42105263157896	4802.243243243243	62176.0	1839.0	8593.0	170.96025463973967	56.0	232.24324324324326	39.99	0	0	1	0	0	2095	517	21	6	9	1665	1	917	0	182.17142857142858	62177	0.31	0.44	0.26	0	0	1	0
ENSG00000198815	158688.0	13	12	175.2584046478995	6609.343967674494	3278.0	37148.0	5225.0	153463.0	61.0	374.0	401.9230769230769	12788.583333333334	23948.0	417.0	1947.0	137.30447106393171	61.0	162.25	38.57	0	0	0	0	1	3162	194	5	5	1	44	1	115	0	169.9	23949	0.44	0.33	0.23	0	0	0	1
ENSG00000058799	38065.0	11	10	137.40721488491226	1700.7852184408266	538.0	7785.0	1821.0	36244.0	80.0	239.0	165.54545454545453	3624.4	249.0	220.0	1283.0	119.87600552988509	80.0	128.3	43.43	1	0	1	0	0	546	354	4	3	0	31	2	89	1	132.33333333333334	250	0.47	0.39	0.14	0	0	0	1
ENSG00000117298	73214.0	19	18	136.10586552416694	2323.491908197425	2882.0	12306.0	5067.0	68147.0	66.0	207.0	266.6842105263158	3785.9444444444443	207.0	213.0	2185.0	114.87362714510812	66.0	121.38888888888889	52.21	1	0	1	0	0	2705	49	12	3	3	51	0	176	0	121.6470588235294	208	0.4	0.54	0.06	0	0	1	0
ENSG00000100147	25621.0	7	6	135.91218518717093	1585.9314650148242	602.0	11875.0	1270.0	24351.0	72.0	206.0	181.42857142857142	4058.5	8108.0	182.0	668.0	106.05603315888852	72.0	111.33333333333333	49.16	0	1	0	0	1	476	104	3	2	0	103	1	125	0	114.25	8109	0.42	0.49	0.09	0	0	1	0
ENSG00000172888	14823.0	5	4	310.3853774833478	1228.1705876658718	7753.0	3454.0	8389.0	6434.0	86.0	504.0	1677.8	1608.5	504.0	315.0	636.0	138.83824662457852	86.0	159.0	41.97	0	0	0	1	0	6692	377	1	2	0	24	1	1060	0	116.5	505	0.33	0.36	0.31	1	0	0	0
ENSG00000132405	123289.0	14	13	161.16545026816397	4614.341118338962	2788.0	43192.0	4947.0	118342.0	72.0	704.0	353.35714285714283	9103.23076923077	13421.0	739.0	2159.0	129.43137796459763	72.0	166.07692307692307	49.5	0	0	0	1	0	2722	143	5	3	4	722	1	65	0	116.63636363636364	13422	0.34	0.28	0.37	1	0	0	0
ENSG00000134243	88344.0	20	19	143.6926168502509	2067.4287766730627	4483.0	27997.0	6990.0	81354.0	50.0	203.0	349.5	4281.789473684211	27997.0	332.0	2507.0	119.89354661458839	50.0	131.94736842105263	42.26	1	1	0	0	1	4468	26	8	5	6	306	0	14	0	119.83333333333333	27998	0.41	0.56	0.04	0	0	1	0
ENSG00000110171	25329.0	12	11	188.34522871286086	593.9858985688019	733.0	8058.0	2838.0	22491.0	71.0	121.0	236.5	2044.6363636363637	8058.0	733.0	2270.0	170.36225352405745	71.0	206.36363636363637	48.68	0	0	0	0	1	415	188	6	2	2	131	1	152	0	215.77777777777777	8059	0.4	0.36	0.23	1	0	0	0
ENSG00000115107	41819.0	6	5	370.36837059089635	6142.046754753059	2596.0	14454.0	4259.0	37560.0	55.0	1690.0	709.8333333333334	7512.0	6731.0	528.0	1663.0	250.89946280512459	55.0	332.6	51.67	1	0	0	1	0	2314	448	3	1	0	22	1	281	0	396.6666666666667	6732	0.37	0.55	0.07	0	0	1	0
ENSG00000134201	6018.0	8	7	118.85358798671221	354.53513322981445	932.0	2096.0	1561.0	4457.0	65.0	87.0	195.125	636.7142857142857	269.0	111.0	629.0	88.56055953568367	65.0	89.85714285714286	48.99	0	0	0	0	1	842	62	5	2	0	36	0	89	0	87.5	270	NA	NA	NA	NA	NA	NA	NA
ENSG00000139055	24499.0	7	6	167.6541470958685	1958.6610243279677	744.0	13807.0	1547.0	22952.0	101.0	362.0	221.0	3825.3333333333335	362.0	198.0	803.0	130.78397352765245	101.0	133.83333333333334	38.33	0	1	0	1	0	696	29	5	1	0	94	0	47	0	135	363	NA	NA	NA	NA	NA	NA	NA
ENSG00000107625	45533.0	15	14	142.89461002426123	1635.389668146804	496.0	14217.0	2501.0	43032.0	45.0	111.0	166.73333333333332	3073.714285714286	5239.0	297.0	2005.0	130.74080222626287	45.0	143.21428571428572	40.32	0	0	0	1	0	217	70	10	3	1	87	0	278	0	141.15384615384616	5240	0.42	0.29	0.29	0	0	0	1
ENSG00000185640	12904.0	9	8	161.23017277288074	648.6892572545382	670.0	5660.0	2123.0	10781.0	35.0	113.0	235.88888888888889	1347.625	2157.0	528.0	1453.0	134.93287034890457	35.0	181.625	51.03	0	0	0	0	1	464	51	5	1	2	477	0	205	0	131.14285714285714	2158	NA	NA	NA	NA	NA	NA	NA
ENSG00000139908	2553.0	4	3	323.384675617921	400.1426158124485	453.0	454.0	1347.0	1206.0	215.0	360.0	336.75	402.0	360.0	453.0	1062.0	337.2958216328376	215.0	354.0	50.36	0	0	0	1	0	102	228	2	0	1	225	0	182	0	303.5	361	NA	NA	NA	NA	NA	NA	NA
ENSG00000118600	29654.0	6	5	235.3308993076328	3507.5982413844354	888.0	17018.0	1854.0	27800.0	103.0	889.0	309.0	5560.0	889.0	315.0	966.0	180.43972319169202	103.0	193.2	38.43	1	0	1	0	0	470	52	0	2	3	169	0	417	0	185.25	890	0.44	0.42	0.14	0	0	1	0
ENSG00000173085	20975.0	7	6	183.01561458799543	2849.3122757378433	540.0	5397.0	1525.0	19450.0	86.0	1323.0	217.85714285714286	3241.6666666666665	5397.0	287.0	985.0	152.8166032275632	86.0	164.16666666666666	39.35	1	0	1	0	0	375	34	3	2	1	253	0	164	0	138.6	5398	0.45	0.32	0.24	0	0	0	1
ENSG00000186009	9395.0	7	6	154.2521587051252	1034.2998937607017	732.0	3090.0	1500.0	7895.0	57.0	248.0	214.28571428571428	1315.8333333333333	3090.0	200.0	768.0	118.99204967944607	57.0	128.0	56.35	1	0	0	1	0	570	54	3	3	0	112	0	161	0	119.4	3091	NA	NA	NA	NA	NA	NA	NA
ENSG00000163645	44036.0	14	13	119.01032162508412	1690.2318311363865	425.0	12436.0	2021.0	42015.0	56.0	107.0	144.35714285714286	3231.923076923077	1317.0	425.0	1750.0	111.71037277070485	56.0	134.6153846153846	39.44	0	0	1	0	0	7	22	5	4	4	403	0	263	0	109.41666666666667	1318	NA	NA	NA	NA	NA	NA	NA
ENSG00000174740	3746.0	2	1	420.0	540.0	3150.0	540.0	3206.0	540.0	56.0	540.0	1603.0	540.0	540.0	56.0	56.0	56.0	56.0	56.0	41.28	0	0	0	1	0	1858	199	NA	NA	NA	NA	0	NA	0	NA	541	NA	NA	NA	NA	NA	NA	NA
ENSG00000134202	7102.0	9	8	147.46231570198964	283.5990369497065	3233.0	1062.0	4122.0	2980.0	65.0	88.0	458.0	372.5	441.0	272.0	889.0	100.24563420911619	65.0	111.125	47.16	0	0	0	1	0	3134	310	5	2	0	48	1	98	0	87.5	442	0.29	0.34	0.37	1	0	0	0
ENSG00000272391	69514.0	15	14	199.74874105952694	1218.0802910249386	2108.0	33056.0	5867.0	63647.0	74.0	179.0	391.1333333333333	4546.214285714285	10675.0	1695.0	3759.0	168.80488527244708	74.0	268.5	45.74	0	0	0	0	1	2010	893	2	5	4	65	3	97	0	279.1	10676	NA	NA	NA	NA	NA	NA	NA
ENSG00000204272	89937.0	3	2	445.5067912165835	14508.678782025607	1860.0	85120.0	2344.0	87593.0	137.0	2473.0	781.3333333333334	43796.5	2473.0	347.0	484.0	218.03440095544556	137.0	242.0	45.07	0	0	0	0	1	2026	111	NA	NA	NA	NA	0	NA	1	NA	2474	0.26	0.26	0.48	0	1	0	0
ENSG00000189233	61973.0	19	18	139.5644662215934	2315.870107805442	1499.0	9318.0	3952.0	58021.0	19.0	471.0	208.0	3223.3888888888887	9318.0	231.0	2453.0	122.31947085913757	19.0	136.27777777777777	45.08	0	0	1	0	0	1353	208	9	5	3	43	1	145	0	136.625	9319	NA	NA	NA	NA	NA	NA	NA
ENSG00000213920	2124.0	6	5	111.72846624136226	166.84625833393724	209.0	952.0	723.0	1401.0	61.0	74.0	120.5	280.2	121.0	148.0	514.0	98.57512743407747	61.0	102.8	50.75	0	0	1	0	0	81	111	0	2	3	37	0	127	0	90.5	122	0.28	0.25	0.47	0	1	0	0
ENSG00000196693	49462.0	5	4	209.13911517731006	2867.318655337817	5591.0	37229.0	5982.0	43480.0	53.0	270.0	1196.4	10870.0	1501.0	145.0	391.0	91.97540519630812	53.0	97.75	40.2	0	0	0	1	0	3504	141	1	2	0	9	1	2086	0	119.5	1502	NA	NA	NA	NA	NA	NA	NA
ENSG00000100519	21391.0	14	13	94.45788688089584	722.3468326399233	1092.0	4112.0	2163.0	19228.0	40.0	86.0	154.5	1479.076923076923	1004.0	124.0	1071.0	78.24745013306605	40.0	82.38461538461539	37.88	0	0	1	0	0	973	20	5	7	1	85	0	118	0	79.5	1005	0.44	0.35	0.21	0	0	0	1
ENSG00000073711	182167.0	14	13	174.63253760217404	8462.787234021336	2852.0	38720.0	6743.0	175424.0	49.0	1075.0	481.64285714285717	13494.153846153846	35209.0	2435.0	3891.0	140.8690542678144	49.0	299.3076923076923	39.06	0	0	0	0	1	2728	562	6	2	4	1995	1	123	0	120.27272727272727	35210	NA	NA	NA	NA	NA	NA	NA
ENSG00000184344	5992.0	2	1	538.6232449495659	4756.0	921.0	4756.0	1236.0	4756.0	315.0	4756.0	618.0	4756.0	4756.0	315.0	315.0	315.0	315.0	315.0	46.28	0	1	0	0	1	94	47	0	1	0	268	0	826	0	NA	4757	NA	NA	NA	NA	NA	NA	NA
ENSG00000168135	28873.0	2	1	637.102817447859	26808.0	1845.0	26808.0	2065.0	26808.0	220.0	26808.0	1032.5	26808.0	26808.0	220.0	220.0	220.0	220.0	220.0	56.52	1	0	0	1	0	468	259	NA	NA	NA	NA	0	NA	0	NA	26809	NA	NA	NA	NA	NA	NA	NA
ENSG00000128606	32112.0	4	3	369.97272428551867	7677.265198144081	912.0	20628.0	2116.0	29996.0	146.0	4624.0	529.0	9998.666666666666	20628.0	912.0	1214.0	274.8890439430857	146.0	404.6666666666667	39.08	0	1	1	0	0	504	286	0	2	0	772	1	397	0	155	20629	NA	NA	NA	NA	NA	NA	NA
ENSG00000205189	40040.0	6	5	556.0328340478841	2066.4663486560485	7043.0	13527.0	9938.0	30102.0	99.0	202.0	1656.3333333333333	6020.4	11711.0	1557.0	2895.0	334.6331699926355	99.0	579.0	38.89	0	0	1	0	0	6737	585	2	3	0	972	0	305	0	333.5	11712	0.33	0.36	0.31	1	0	0	0
ENSG00000125841	7752.0	5	4	156.44312227876816	826.8582868935871	1653.0	3377.0	2074.0	5678.0	32.0	274.0	414.8	1419.5	291.0	195.0	421.0	86.7715549968067	32.0	105.25	51.94	1	0	0	1	0	1227	232	1	0	0	189	3	425	0	NA	292	0.35	0.43	0.22	1	0	0	0
ENSG00000104047	35185.0	5	4	409.4814646659832	4755.918056595841	12902.0	8536.0	13699.0	21486.0	75.0	2233.0	2739.8	5371.5	3990.0	319.0	797.0	172.83374906673603	75.0	199.25	36.26	0	0	0	0	1	12654	130	2	1	0	264	1	247	0	200.5	3991	0.42	0.35	0.24	1	0	0	0
ENSG00000158528	388807.0	20	19	180.26377311048338	4305.8217401725215	6310.0	199750.0	10547.0	378260.0	54.0	98.0	527.35	19908.42105263158	2195.0	1611.0	4237.0	149.4992231423851	54.0	223.0	36.45	0	0	1	0	0	6097	325	10	3	5	1395	1	212	0	147.05882352941177	2196	NA	NA	NA	NA	NA	NA	NA
ENSG00000065911	18951.0	8	7	193.51446321204338	1443.2953704288109	3487.0	6962.0	4403.0	14548.0	93.0	449.0	550.375	2078.285714285714	6962.0	185.0	916.0	128.03308579402656	93.0	130.85714285714286	43.21	0	0	1	0	0	3323	27	0	6	1	101	0	163	0	130.33333333333334	6963	0.31	0.3	0.39	1	0	0	0
ENSG00000147144	10856.0	11	10	186.3393168219153	432.5497552784946	1311.0	2863.0	3467.0	7389.0	63.0	118.0	315.1818181818182	738.9	2863.0	915.0	2156.0	153.31148122550303	63.0	215.6	55.5	0	0	0	1	0	1196	180	3	3	3	63	1	114	0	238.125	2864	0.38	0.27	0.35	1	0	0	0
ENSG00000145332	60516.0	10	9	273.7296175453856	2619.8765674415768	3540.0	24727.0	5631.0	54885.0	112.0	208.0	563.1	6098.333333333333	24727.0	549.0	2091.0	205.96888934088207	112.0	232.33333333333334	38.23	0	0	0	1	0	3416	352	3	3	2	216	1	123	0	216.57142857142858	24728	0.34	0.35	0.3	1	0	0	0
ENSG00000278570	7700.0	8	7	203.3289269509149	394.3301616634383	702.0	3434.0	1992.0	5708.0	104.0	85.0	249.0	815.4285714285714	621.0	308.0	1290.0	170.34222655870738	104.0	184.28571428571428	49.58	0	0	0	0	1	569	190	1	4	2	118	0	132	0	162.66666666666666	622	NA	NA	NA	NA	NA	NA	NA
ENSG00000170423	11188.0	9	8	173.44358200335543	561.2011253497525	1566.0	4108.0	2933.0	8255.0	35.0	80.0	325.8888888888889	1031.875	425.0	448.0	1367.0	131.73586992257825	35.0	170.875	52.5	0	0	0	1	0	1306	64	5	1	2	384	0	259	0	130.28571428571428	426	NA	NA	NA	NA	NA	NA	NA
ENSG00000137478	305574.0	20	19	136.8742446007346	4844.740566011364	2130.0	67809.0	4710.0	300864.0	46.0	120.0	235.5	15834.947368421053	1728.0	462.0	2580.0	118.4627602019353	46.0	135.78947368421052	38.88	0	0	0	1	0	2046	441	14	2	3	21	0	83	0	116.66666666666667	1729	0.37	0.28	0.34	1	0	0	0
ENSG00000177990	109581.0	22	21	100.26998392462895	3386.1292006987273	1750.0	17876.0	3976.0	105605.0	25.0	760.0	180.72727272727272	5028.809523809524	2197.0	437.0	2226.0	87.50531179112687	25.0	106.0	36.31	1	0	0	1	0	1599	100	12	3	6	337	0	150	0	88.45	2198	NA	NA	NA	NA	NA	NA	NA
ENSG00000134186	10619.0	6	5	258.91073555423657	544.449740233731	3767.0	2834.0	4831.0	5788.0	61.0	82.0	805.1666666666666	1157.6	2834.0	558.0	1064.0	151.55872608599742	61.0	212.8	38.13	0	0	0	1	0	2908	282	3	0	2	276	0	858	0	125.5	2835	0.41	0.35	0.24	1	0	0	0
ENSG00000102921	71455.0	7	6	333.7812138482067	4743.873560082002	4536.0	47330.0	7077.0	64378.0	97.0	1752.0	1011.0	10729.666666666666	47330.0	1691.0	2541.0	216.06944862275537	97.0	423.5	42.34	0	0	0	1	0	4178	208	1	1	4	198	0	357	0	426	47331	0.37	0.31	0.31	1	0	0	0
ENSG00000111348	19571.0	6	5	123.73230868454564	2405.7499053960964	691.0	10812.0	1174.0	18397.0	64.0	646.0	195.66666666666666	3679.4	10812.0	193.0	483.0	87.71707274663095	64.0	96.6	41.11	0	0	0	1	0	491	77	1	3	0	181	1	199	0	74	10813	NA	NA	NA	NA	NA	NA	NA
ENSG00000171729	66732.0	4	3	311.3848272511358	9843.146082801488	1153.0	56535.0	1971.0	64761.0	73.0	3894.0	492.75	21587.0	56535.0	537.0	818.0	201.27360575951516	73.0	272.6666666666667	48.41	1	0	0	1	0	735	474	0	0	1	344	2	417	0	NA	56536	0.55	0.4	0.06	0	0	0	1
ENSG00000196227	8292.0	4	3	286.23711172329246	652.2492946223299	4741.0	1662.0	5086.0	3206.0	86.0	117.0	1271.5	1068.6666666666667	1662.0	147.0	345.0	112.2909103976352	86.0	115.0	42.7	0	0	1	0	0	3585	349	NA	NA	NA	NA	0	NA	0	NA	1663	0.36	0.33	0.31	1	0	0	0
ENSG00000166831	35699.0	8	7	136.37005831776665	1197.2428345925484	1110.0	23594.0	2017.0	33682.0	39.0	172.0	252.125	4811.714285714285	23594.0	357.0	907.0	101.0724393278123	39.0	129.57142857142858	52.72	0	0	0	0	1	1117	270	5	1	0	87	0	62	1	95	23595	NA	NA	NA	NA	NA	NA	NA
ENSG00000100372	49717.0	9	8	137.33238102911568	2714.9258460948117	1352.0	20111.0	2226.0	47491.0	61.0	92.0	247.33333333333334	5936.375	20111.0	152.0	874.0	103.18640502629519	61.0	109.25	41.77	1	0	0	1	0	1204	98	3	3	2	54	0	147	0	102.14285714285714	20112	0.39	0.31	0.29	0	0	0	1
ENSG00000163421	13494.0	4	3	205.6696007698957	3356.974636929793	1174.0	6959.0	1555.0	11939.0	63.0	1616.0	388.75	3979.6666666666665	3364.0	192.0	381.0	115.08112737986613	63.0	127.0	39.37	0	1	1	0	0	1069	96	3	0	0	96	0	104	0	93.5	3365	NA	NA	NA	NA	NA	NA	NA
ENSG00000114631	43618.0	8	7	188.74366917652674	2714.396589173761	782.0	20854.0	2175.0	41443.0	62.0	543.0	271.875	5920.428571428572	9955.0	782.0	1640.0	162.64180861572905	62.0	234.28571428571428	48.63	1	1	0	1	0	322	35	4	3	0	70	0	212	0	254.83333333333334	9956	0.43	0.51	0.06	0	0	1	0
ENSG00000067606	134985.0	18	17	111.73214417970647	2281.1084186612334	474.0	75670.0	2385.0	132600.0	51.0	110.0	132.5	7800.0	4739.0	291.0	1911.0	102.62672588915905	51.0	112.41176470588235	56.45	0	0	0	1	0	386	220	7	6	4	71	0	87	0	100.25	4740	0.33	0.25	0.43	1	0	0	0
ENSG00000100196	15352.0	5	4	245.16715647424908	2609.3541228084528	952.0	6198.0	1694.0	13658.0	101.0	1031.0	338.8	3414.5	6198.0	253.0	742.0	174.6500142484666	101.0	185.5	49.55	1	0	0	1	0	911	138	2	2	0	91	0	40	0	170	6199	0.41	0.51	0.08	0	0	1	0
ENSG00000147596	19602.0	8	7	197.7123216276367	1367.3079858900974	724.0	7392.0	2269.0	17333.0	54.0	91.0	283.625	2476.1428571428573	1265.0	724.0	1615.0	166.65301020556961	54.0	230.71428571428572	47.16	0	0	0	0	1	426	127	3	3	0	700	1	227	0	156.6	1266	NA	NA	NA	NA	NA	NA	NA
ENSG00000168090	3219.0	10	9	109.83059271571503	158.5557270992882	539.0	652.0	1404.0	1815.0	48.0	85.0	140.4	201.66666666666666	223.0	132.0	865.0	92.03658606545655	48.0	96.11111111111111	52.66	0	0	0	1	0	398	22	4	5	0	76	0	140	0	94.875	224	0.26	0.28	0.46	0	1	0	0
ENSG00000169016	21787.0	7	6	221.98077914638526	2403.161431062639	2149.0	8538.0	3230.0	18557.0	55.0	1103.0	461.42857142857144	3092.8333333333335	8538.0	390.0	1081.0	152.05307150522034	55.0	180.16666666666666	41.96	0	0	0	1	0	2102	282	2	2	2	108	0	46	0	137.2	8539	NA	NA	NA	NA	NA	NA	NA
ENSG00000183682	38234.0	7	6	282.269891052762	2063.553133745372	4221.0	18848.0	5636.0	32598.0	80.0	392.0	805.1428571428571	5433.0	18848.0	690.0	1415.0	179.83439417529573	80.0	235.83333333333334	54.76	0	1	0	1	0	4071	356	2	3	1	334	0	149	0	144	18849	NA	NA	NA	NA	NA	NA	NA
ENSG00000198911	74201.0	19	18	198.4087810937383	1768.373963991471	1866.0	33472.0	5237.0	68964.0	110.0	91.0	275.63157894736844	3831.3333333333335	33472.0	450.0	3371.0	175.18053461392648	110.0	187.27777777777777	48.21	0	0	0	1	0	1645	166	8	8	2	88	0	220	0	182.35294117647058	33473	0.32	0.53	0.15	0	0	1	0
ENSG00000262664	1404.0	2	1	415.2228317421863	373.0	821.0	373.0	1031.0	373.0	210.0	373.0	515.5	373.0	373.0	210.0	210.0	210.0	210.0	210.0	58.97	0	0	0	1	0	321	26	0	1	0	184	0	499	0	NA	374	NA	NA	NA	NA	NA	NA	NA
ENSG00000101194	16877.0	13	12	117.73127484190475	701.1388093181433	2249.0	3875.0	3518.0	13359.0	30.0	122.0	270.61538461538464	1113.25	3875.0	198.0	1269.0	92.07330078892136	30.0	105.75	61.28	1	0	0	0	1	2085	122	2	5	5	59	0	163	0	97.9090909090909	3876	NA	NA	NA	NA	NA	NA	NA
ENSG00000198796	147845.0	13	12	226.60067049418868	6071.018702709495	3391.0	40589.0	7437.0	140408.0	36.0	93.0	572.0769230769231	11700.666666666666	16946.0	3391.0	6644.0	204.1394110646408	36.0	553.6666666666666	44.38	0	0	1	0	0	576	348	2	5	4	109	1	216	0	617.7	16947	NA	NA	NA	NA	NA	NA	NA
ENSG00000153015	249821.0	14	13	116.14808679239212	5929.937933339356	592.0	86156.0	2065.0	247756.0	31.0	944.0	147.5	19058.153846153848	5502.0	259.0	1473.0	102.4716256563021	31.0	113.3076923076923	35.58	0	0	1	0	0	429	217	7	2	4	42	0	162	0	100.16666666666667	5503	0.27	0.32	0.41	1	0	0	0
ENSG00000189337	519359.0	15	14	190.00784820336656	6031.874814913023	3573.0	361460.0	6049.0	513310.0	51.0	429.0	403.26666666666665	36665.0	361460.0	539.0	2476.0	154.08233910505558	51.0	176.85714285714286	45.46	0	0	1	0	0	3408	313	8	4	2	226	0	164	0	148	361461	NA	NA	NA	NA	NA	NA	NA
ENSG00000079215	81729.0	10	9	211.46726832167698	3576.1854082794366	2270.0	41441.0	3919.0	77810.0	43.0	534.0	391.9	8645.555555555555	1593.0	293.0	1649.0	162.44701814034394	43.0	183.22222222222223	40.36	1	0	0	0	1	2065	225	1	2	5	181	1	204	0	176.57142857142858	1594	0.38	0.6	0.02	0	0	1	0
ENSG00000130958	63002.0	12	11	96.27214685853802	3633.711829021461	632.0	15171.0	1623.0	61379.0	34.0	656.0	135.25	5579.909090909091	15171.0	235.0	991.0	81.13500264883979	34.0	90.0909090909091	44.1	1	0	1	0	0	532	77	5	0	6	158	0	99	0	74.6	15172	NA	NA	NA	NA	NA	NA	NA
ENSG00000123575	29450.0	6	5	410.17448042483323	2088.753022801451	6295.0	10223.0	7624.0	21826.0	150.0	244.0	1270.6666666666667	4365.2	8640.0	530.0	1329.0	237.55447560116727	150.0	265.8	37.05	0	0	1	0	0	6124	333	4	0	1	197	0	170	0	198.75	8641	0.29	0.36	0.35	1	0	0	0
ENSG00000129204	58960.0	38	37	151.99607633411364	900.647851210571	2187.0	6654.0	8870.0	50090.0	40.0	162.0	233.42105263157896	1353.7837837837837	1459.0	709.0	6683.0	141.42775138083366	40.0	180.6216216216216	46.59	0	0	1	0	0	2013	2636	15	8	5	72	9	173	0	146.22222222222223	1460	NA	NA	NA	NA	NA	NA	NA
ENSG00000185974	70518.0	7	6	267.9851759173546	3879.796147398562	2669.0	51417.0	4233.0	66285.0	84.0	1540.0	604.7142857142857	11047.5	1601.0	867.0	1564.0	182.69968718650972	84.0	260.6666666666667	60.29	0	0	0	0	1	2373	168	2	3	1	699	0	295	0	138.4	1602	NA	NA	NA	NA	NA	NA	NA
ENSG00000149609	1582.0	2	1	233.80547470065795	1060.0	377.0	1060.0	522.0	1060.0	145.0	1060.0	261.0	1060.0	1060.0	145.0	145.0	145.0	145.0	145.0	59.16	0	0	1	0	0	41	19	1	0	0	126	0	335	0	NA	1061	NA	NA	NA	NA	NA	NA	NA
ENSG00000168096	37761.0	18	17	137.8784406509818	816.1334281957445	386.0	10563.0	2772.0	34989.0	68.0	110.0	154.0	2058.176470588235	2358.0	334.0	2386.0	129.7767505969067	68.0	140.35294117647058	49.79	0	0	0	0	1	397	404	5	5	4	170	2	76	1	131.6153846153846	2359	NA	NA	NA	NA	NA	NA	NA
ENSG00000187569	6127.0	4	3	191.41377450584932	1254.873497193352	593.0	3530.0	1100.0	5027.0	42.0	727.0	275.0	1675.6666666666667	3530.0	245.0	507.0	131.3044218756832	42.0	169.0	45.96	0	0	1	0	0	482	138	2	1	0	82	0	110	0	142.5	3531	NA	NA	NA	NA	NA	NA	NA
ENSG00000124103	1409.0	2	1	331.03776219639957	746.0	349.0	746.0	663.0	746.0	314.0	746.0	331.5	746.0	746.0	314.0	314.0	314.0	314.0	314.0	48.82	1	1	0	1	0	82	65	1	0	0	249	0	266	0	NA	747	NA	NA	NA	NA	NA	NA	NA
ENSG00000132376	22036.0	12	11	150.86878856325487	780.7683716342523	1303.0	8857.0	2706.0	19330.0	84.0	154.0	225.5	1757.2727272727273	2476.0	187.0	1403.0	124.01583142524483	84.0	127.54545454545455	53.76	0	0	0	1	0	1246	113	7	0	4	44	0	56	0	123.6	2477	0.39	0.25	0.36	1	0	0	0
ENSG00000204271	4711.0	2	1	1158.7898860449206	266.0	4119.0	266.0	4445.0	266.0	326.0	266.0	2222.5	266.0	266.0	326.0	326.0	326.0	326.0	326.0	39.64	0	0	0	0	1	3340	328	NA	NA	NA	NA	0	NA	0	NA	267	NA	NA	NA	NA	NA	NA	NA
ENSG00000204178	69313.0	11	10	223.03644031344515	3939.5254049016426	1946.0	25223.0	3940.0	65373.0	121.0	1338.0	358.1818181818182	6537.3	15583.0	502.0	1994.0	179.59701906051245	121.0	199.4	40.69	1	0	0	1	0	1743	202	2	3	5	80	0	202	0	189.22222222222223	15584	0.5	0.45	0.05	0	0	1	0
ENSG00000184898	13924.0	4	3	324.10536986873205	2593.8780685745487	3725.0	5981.0	4176.0	9748.0	101.0	1090.0	1044.0	3249.3333333333335	5981.0	211.0	451.0	143.6171187915554	101.0	150.33333333333334	42.67	0	0	1	0	0	2966	136	2	1	0	3	0	758	0	155	5982	NA	NA	NA	NA	NA	NA	NA
ENSG00000186889	5978.0	4	3	223.5952122286282	754.6684215678922	1270.0	3235.0	1654.0	4324.0	104.0	140.0	413.5	1441.3333333333333	3235.0	166.0	384.0	125.31856875520619	104.0	128.0	39.28	1	0	0	1	0	991	66	2	1	0	100	0	278	0	108	3236	NA	NA	NA	NA	NA	NA	NA
ENSG00000089053	44167.0	17	16	132.5249757706397	1566.306063500277	447.0	8413.0	2574.0	41593.0	67.0	76.0	151.41176470588235	2599.5625	4252.0	278.0	2127.0	122.82792684162534	67.0	132.9375	44.55	0	0	0	0	1	235	71	8	2	6	207	0	211	0	122.26666666666667	4253	0.31	0.34	0.35	1	0	0	0
ENSG00000005421	26857.0	9	8	147.9271757043999	2696.761745826389	1427.0	6008.0	2393.0	24464.0	56.0	1243.0	265.8888888888889	3058.0	6008.0	201.0	966.0	111.42970086061311	56.0	120.75	40.31	0	1	1	0	0	1268	57	3	2	3	74	0	158	0	118.28571428571429	6009	NA	NA	NA	NA	NA	NA	NA
ENSG00000133678	13887.0	4	3	191.18569110486052	1737.7918878874034	1755.0	8592.0	2041.0	11846.0	60.0	200.0	510.25	3948.6666666666665	3054.0	122.0	286.0	91.30925656345856	60.0	95.33333333333333	42.93	1	0	0	1	0	1634	35	1	0	2	87	0	120	0	81	3055	0.37	0.48	0.15	0	0	1	0
ENSG00000106524	45976.0	10	9	170.2323990174483	3541.2508766893047	1167.0	9212.0	2489.0	43487.0	65.0	783.0	248.9	4831.888888888889	9051.0	248.0	1322.0	137.4517105222885	65.0	146.88888888888889	38.01	0	0	1	0	0	982	181	4	4	1	67	0	184	0	133.25	9052	0.34	0.39	0.27	0	0	1	0
