ensembl_gene_id	ensembl_transcript_id	percentage_gene_gc_content	TMDomain	SignalPeptide	TAA	TGA	TAG	Length3UTR	Length5UTR	F0	F1	F2	AUGtoExonJunction	UTR5junctions	ExonJunctiontoStop	UTR3junctions	average_cds_exon_length	First_intron_length	LS_TG	LS_ER	LS_CY	Unbiased	CY+	ER+	TG+
ENSG00000168010	ENST00000321297	52.71	0	0	0	0	1	245	35	4	3	10	118	0	87	0	102.375	2165	NA	NA	NA	NA	NA	NA	NA
ENSG00000080200	ENST00000389622	37.12	0	0	0	1	0	1670	196	12	1	8	149	0	88	0	432.75	20840	NA	NA	NA	NA	NA	NA	NA
ENSG00000157212	ENST00000404141	40.84	0	0	0	1	0	459	195	12	4	4	81	0	15	0	162.8421052631579	4065	0.41	0.32	0.26	1	0	0	0
ENSG00000176788	ENST00000322611	43.15	0	0	0	1	0	934	189	NA	NA	NA	NA	0	NA	0	NA	57398	0.19	0.38	0.43	1	0	0	0
ENSG00000156735	ENST00000287322	41.83	0	0	0	1	0	2808	15	4	0	0	270	0	485	0	205	15549	0.37	0.29	0.33	1	0	0	0
ENSG00000133313	ENST00000324262	51.18	0	0	0	0	1	3386	161	6	3	1	60	1	69	0	143.22222222222223	3451	0.3	0.28	0.42	1	0	0	0
ENSG00000116717	ENST00000370986	52.65	0	0	0	1	0	560	294	1	0	2	44	0	113	0	169	487	0.47	0.26	0.27	0	0	0	1
ENSG00000132963	ENST00000380842	39.22	0	0	1	0	0	857	55	3	1	1	3	0	67	0	87.75	3223	0.35	0.35	0.29	1	0	0	0
ENSG00000115866	ENST00000264161	36.99	0	0	1	0	0	1435	158	6	6	3	66	0	91	0	95.28571428571429	1949	NA	NA	NA	NA	NA	NA	NA
ENSG00000175324	ENST00000311351	42.98	0	0	1	0	0	331	173	1	2	0	46	0	170	0	91.5	4242	0.39	0.28	0.33	1	0	0	0
ENSG00000177181	ENST00000431473	43.65	0	0	0	1	0	9258	143	0	4	0	163	0	490	0	173	18307	NA	NA	NA	NA	NA	NA	NA
ENSG00000134250	ENST00000256646	40	1	1	0	1	0	3753	256	6	21	6	73	0	1388	0	185.0625	39347	0.33	0.65	0.02	0	0	1	0
ENSG00000123576	ENST00000372588	48.02	0	0	1	0	0	190	84	1	1	1	82	0	668	0	234	191	NA	NA	NA	NA	NA	NA	NA
ENSG00000165915	ENST00000362021	60.59	1	1	1	0	0	1133	81	4	3	1	301	1	75	0	104.57142857142857	1425	NA	NA	NA	NA	NA	NA	NA
ENSG00000124215	ENST00000348616	42.52	1	1	1	0	0	1799	304	12	4	1	69	0	203	0	138.125	10172	NA	NA	NA	NA	NA	NA	NA
ENSG00000181788	ENST00000312960	44.98	0	0	0	1	0	1016	320	1	0	0	417	0	557	0	NA	19735	0.37	0.27	0.36	1	0	0	0
ENSG00000104517	ENST00000520539	38.31	0	0	0	0	1	2029	466	24	15	19	62	0	212	0	141.5438596491228	50547	0.33	0.47	0.2	0	0	1	0
ENSG00000176444	ENST00000368361	50.41	0	0	0	1	0	350	304	4	3	4	NA	0	182	0	118.72727272727273	2224	0.39	0.36	0.25	1	0	0	0
ENSG00000204703	ENST00000377173	42.5	1	0	1	0	0	99	65	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000214237	ENST00000465419	41.87	0	0	1	0	0	669	20	8	1	3	NA	0	NA	0	111.72727272727273	238	NA	NA	NA	NA	NA	NA	NA
ENSG00000129009	ENST00000249842	61.05	0	1	0	0	1	726	318	NA	NA	NA	NA	0	NA	0	NA	832	NA	NA	NA	NA	NA	NA	NA
ENSG00000170854	ENST00000394198	41.54	0	0	0	0	1	3366	90	6	1	1	432	1	158	0	114.28571428571429	4749	0.36	0.33	0.31	1	0	0	0
ENSG00000143630	ENST00000368358	53.94	1	0	1	0	0	1385	128	4	2	1	278	0	682	0	226.33333333333334	4543	0.41	0.55	0.05	0	0	1	0
ENSG00000183087	ENST00000327773	57.6	0	1	0	0	1	315	156	5	8	1	88	0	154	0	137	92	0.36	0.53	0.11	0	0	1	0
ENSG00000050344	ENST00000056233	44.68	1	0	0	1	0	1354	301	3	0	0	570	0	1250	0	131	24875	0.37	0.62	0.01	0	0	1	0
ENSG00000162595	ENST00000370981	43.82	0	0	0	1	0	722	637	NA	NA	NA	NA	0	NA	0	NA	428	NA	NA	NA	NA	NA	NA	NA
ENSG00000138650	ENST00000264360	33.93	1	1	0	0	1	4540	847	1	2	1	2631	0	19	0	156.33333333333334	1536	0.28	0.65	0.06	0	0	1	0
ENSG00000117682	ENST00000236342	45.46	0	0	0	1	0	2175	111	4	0	3	63	1	236	0	116	515	0.38	0.3	0.32	1	0	0	0
ENSG00000127125	ENST00000372561	42.3	0	0	0	1	0	1310	23	1	1	0	508	0	323	0	103	174	0.41	0.21	0.38	1	0	0	0
ENSG00000117226	ENST00000370481	40.11	0	0	1	0	0	1044	205	4	4	1	190	1	128	0	182.625	1941	NA	NA	NA	NA	NA	NA	NA
ENSG00000109099	ENST00000312280	45.52	1	0	0	1	0	1138	207	1	2	0	78	1	163	0	119.5	4393	0.44	0.48	0.08	0	0	1	0
ENSG00000065923	ENST00000616978	41.06	1	1	0	1	0	7701	89	7	4	5	325	0	251	0	105.93333333333334	76170	0.37	0.54	0.09	0	0	1	0
ENSG00000144962	ENST00000351008	36.67	0	0	0	0	1	213	151	5	2	2	612	1	122	0	120.875	23354	NA	NA	NA	NA	NA	NA	NA
ENSG00000184895	ENST00000383070	46.62	0	0	0	0	1	134	79	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000254535	ENST00000421491	36.25	0	0	0	0	1	3574	298	NA	NA	NA	NA	0	NA	0	NA	473	NA	NA	NA	NA	NA	NA	NA
ENSG00000140396	ENST00000452400	38.24	0	0	0	1	0	3850	185	7	9	4	86	2	11	0	225.1578947368421	106900	NA	NA	NA	NA	NA	NA	NA
ENSG00000197181	ENST00000356766	42.77	0	0	0	1	0	2063	129	10	1	10	198	1	156	0	127.35	3943	NA	NA	NA	NA	NA	NA	NA
ENSG00000110887	ENST00000228476	47.26	0	0	0	1	0	508	142	5	0	4	194	1	131	0	88.75	4774	NA	NA	NA	NA	NA	NA	NA
ENSG00000170370	ENST00000553456	56.25	0	0	1	0	0	1314	522	1	1	0	406	0	167	0	184	1959	NA	NA	NA	NA	NA	NA	NA
ENSG00000129691	ENST00000343823	42.86	0	0	0	1	0	1009	22	8	4	3	188	0	107	0	112.64285714285714	640	0.29	0.23	0.48	0	1	0	0
ENSG00000100290	ENST00000216115	54.79	1	0	0	1	0	407	61	1	0	2	161	1	92	0	113.5	13213	NA	NA	NA	NA	NA	NA	NA
ENSG00000186132	ENST00000334816	39.21	0	0	0	1	0	247	57	1	3	0	133	1	76	0	56	26819	0.37	0.27	0.35	1	0	0	0
ENSG00000102924	ENST00000219197	56.88	0	1	0	1	0	1487	373	2	0	0	264	0	197	0	119	160	NA	NA	NA	NA	NA	NA	NA
ENSG00000204568	ENST00000259873	46.12	0	0	0	0	1	595	26	3	3	0	78	0	295	0	79.6	1550	0.34	0.31	0.35	1	0	0	0
ENSG00000188976	ENST00000327044	59.54	0	0	0	1	0	491	16	11	3	4	26	0	106	0	123.52941176470588	134	0.26	0.36	0.38	1	0	0	0
ENSG00000116729	ENST00000262348	41.57	1	0	0	0	1	866	224	6	3	2	106	0	109	0	140	37967	0.39	0.56	0.05	0	0	1	0
ENSG00000122565	ENST00000396386	41.37	0	0	1	0	0	1399	110	2	0	2	24	1	126	0	132.66666666666666	1145	0.32	0.34	0.34	1	0	0	0
ENSG00000147642	ENST00000276646	39.55	0	0	1	0	0	928	163	1	2	3	24	0	1107	0	171	1704	0.38	0.31	0.31	0	0	0	1
ENSG00000179598	ENST00000321560	55.95	1	0	1	0	0	1772	47	0	1	0	427	0	331	0	NA	2762	0.46	0.41	0.13	0	0	1	0
ENSG00000189320	ENST00000338588	46.32	0	1	0	1	0	1019	233	1	1	0	76	0	344	1	100	11306	NA	NA	NA	NA	NA	NA	NA
ENSG00000105852	ENST00000265627	39.29	1	0	0	0	1	101	25	3	2	3	74	0	158	0	117.85714285714286	1563	NA	NA	NA	NA	NA	NA	NA
ENSG00000177182	ENST00000325897	39.85	0	0	0	1	0	2087	320	2	0	2	455	1	87	0	173	11539	NA	NA	NA	NA	NA	NA	NA
ENSG00000158258	ENST00000458420	42.71	1	1	0	0	1	11144	190	4	10	2	109	0	200	0	169.53333333333333	240468	NA	NA	NA	NA	NA	NA	NA
ENSG00000132300	ENST00000254630	41.2	0	0	0	1	0	4598	13	9	7	7	104	0	90	0	84.22727272727273	1999	0.36	0.42	0.22	0	0	1	0
ENSG00000147465	ENST00000276449	50.33	0	0	0	1	0	1573	134	3	2	1	64	0	113	0	135	2001	NA	NA	NA	NA	NA	NA	NA
ENSG00000172380	ENST00000370982	41.55	0	0	0	0	1	3976	200	1	0	0	93	2	125	0	NA	55837	0.29	0.31	0.4	1	0	0	0
ENSG00000171044	ENST00000416569	46.12	1	0	1	0	0	1907	494	0	1	1	764	0	964	0	196	275746	NA	NA	NA	NA	NA	NA	NA
ENSG00000154803	ENST00000285071	53.29	0	0	0	1	0	1443	484	5	3	2	249	3	201	0	142.22222222222223	4011	0.49	0.26	0.24	0	0	0	1
ENSG00000233932	ENST00000417307	36.08	1	0	0	1	0	2212	246	NA	NA	NA	NA	0	NA	0	NA	9391	NA	NA	NA	NA	NA	NA	NA
ENSG00000143107	ENST00000370017	42.66	0	1	0	1	0	862	26	1	10	0	63	0	31	1	209.7	515	NA	NA	NA	NA	NA	NA	NA
ENSG00000204569	ENST00000376511	46.35	0	0	0	0	1	1136	552	4	9	4	107	2	109	0	161.875	226	0.32	0.37	0.32	1	0	0	0
ENSG00000211452	ENST00000361921	47.96	1	0	1	0	0	1087	24	1	2	0	337	0	68	0	171	10119	NA	NA	NA	NA	NA	NA	NA
ENSG00000185818	ENST00000423729	66.53	1	0	0	1	0	4962	185	0	2	0	376	0	367	0	164	1111	0.41	0.49	0.1	0	0	1	0
ENSG00000119787	ENST00000378954	39.46	1	0	0	1	0	2040	13	10	2	0	118	0	119	0	136.63636363636363	33631	0.41	0.51	0.08	0	0	1	0
ENSG00000243317	ENST00000507606	43.1	0	1	0	1	0	2251	66	2	0	0	15	0	74	0	53	10159	0.25	0.3	0.44	0	1	0	0
ENSG00000111262	ENST00000382545	47.17	1	0	1	0	0	5390	1107	NA	NA	NA	NA	0	NA	0	NA	368	NA	NA	NA	NA	NA	NA	NA
ENSG00000198805	ENST00000361505	47.12	0	0	0	1	0	488	119	1	2	2	11	0	217	0	159.25	2773	0.32	0.36	0.33	1	0	0	0
ENSG00000081138	ENST00000397968	35.27	1	1	0	0	1	9443	335	3	6	1	210	1	493	0	182.77777777777777	11497	NA	NA	NA	NA	NA	NA	NA
ENSG00000255150	ENST00000527879	44.72	0	0	1	0	0	269	196	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000144040	ENST00000272433	49.36	1	0	0	1	0	2986	7	10	2	1	102	0	77	0	69.25	13008	NA	NA	NA	NA	NA	NA	NA
ENSG00000170242	ENST00000527733	35.56	0	0	0	1	0	5712	214	17	6	4	39	0	174	0	147.23076923076923	37953	0.4	0.32	0.29	1	0	0	0
ENSG00000091140	ENST00000205402	36.56	0	0	0	1	0	1939	68	9	2	2	39	0	65	0	117.75	1911	0.36	0.4	0.24	0	0	1	0
ENSG00000188191	ENST00000537384	54.13	0	0	0	1	0	1232	94	5	3	1	177	1	172	0	98.5	15683	0.25	0.31	0.44	0	1	0	0
ENSG00000188467	ENST00000341459	35.31	1	1	0	1	0	321	55	1	6	1	121	0	322	0	150.28571428571428	692	NA	NA	NA	NA	NA	NA	NA
ENSG00000165623	ENST00000378681	49.06	0	1	0	1	0	337	116	0	4	0	58	0	97	0	86	401	NA	NA	NA	NA	NA	NA	NA
ENSG00000165478	ENST00000298251	46.8	1	1	0	1	0	1933	41	1	4	1	85	0	302	0	171.6	10853	NA	NA	NA	NA	NA	NA	NA
ENSG00000197629	ENST00000361050	46.97	1	1	1	0	0	2205	62	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000111275	ENST00000261733	48.79	0	0	1	0	0	7957	50	9	1	2	114	0	32	0	126.9090909090909	14822	0.29	0.27	0.44	0	1	0	0
ENSG00000151136	ENST00000280758	46.12	0	0	0	1	0	1924	507	7	5	4	1135	0	209	0	130.33333333333334	200412	NA	NA	NA	NA	NA	NA	NA
ENSG00000120457	ENST00000529694	49.98	1	0	0	1	0	4432	376	0	1	0	937	1	322	0	NA	19543	NA	NA	NA	NA	NA	NA	NA
ENSG00000100629	ENST00000555265	36.62	0	0	1	0	0	1000	329	17	4	1	147	2	103	0	143.47619047619048	2041	NA	NA	NA	NA	NA	NA	NA
ENSG00000087128	ENST00000305363	36.69	1	0	1	0	0	800	50	2	4	3	11	0	161	0	136.375	14298	NA	NA	NA	NA	NA	NA	NA
ENSG00000164818	ENST00000297440	53.29	0	0	0	1	0	822	22	5	5	2	595	0	136	0	165.9090909090909	2348	0.27	0.31	0.43	0	1	0	0
ENSG00000110042	ENST00000227451	47.6	0	0	0	1	0	3679	464	4	3	1	211	0	233	0	201.14285714285714	8933	NA	NA	NA	NA	NA	NA	NA
ENSG00000125845	ENST00000378827	43.74	1	1	0	0	1	1157	1197	0	1	0	346	1	844	0	NA	1245	0.6	0.32	0.08	0	0	0	1
ENSG00000196497	ENST00000354464	58.1	0	0	0	0	1	223	29	17	5	7	69	0	130	0	107.78571428571429	81	0.28	0.33	0.39	1	0	0	0
ENSG00000135631	ENST00000486777	48.58	0	0	0	0	1	2139	171	1	1	3	431	0	203	0	834	23032	0.47	0.29	0.24	0	0	0	1
ENSG00000198900	ENST00000361337	39.86	0	0	0	0	1	1190	246	10	3	7	33	0	102	0	112.78947368421052	331	0.31	0.41	0.28	0	0	1	0
ENSG00000100294	ENST00000290429	52.52	0	0	0	1	0	834	50	2	1	0	423	0	443	0	152	1677	0.39	0.24	0.38	1	0	0	0
ENSG00000182247	ENST00000396703	37.68	0	0	0	0	1	1963	146	1	1	2	176	1	97	0	109.66666666666667	5228	0.29	0.27	0.44	0	1	0	0
ENSG00000177192	ENST00000376649	51.99	0	0	0	1	0	2310	447	3	1	1	74	0	47	0	289.5	111	0.29	0.28	0.43	0	1	0	0
ENSG00000090905	ENST00000395799	42.59	0	0	1	0	0	2411	191	10	11	3	5	0	375	0	238.47826086956522	407	0.41	0.38	0.21	0	0	1	0
ENSG00000109519	ENST00000264954	47.45	0	0	0	0	1	1967	32	1	1	1	62	0	346	0	121.5	3748	0.31	0.27	0.42	1	0	0	0
ENSG00000113387	ENST00000265073	42.87	0	0	1	0	0	2995	70	2	1	0	72	1	79	0	115	2887	0.37	0.32	0.31	1	0	0	0
ENSG00000176454	ENST00000314891	52.14	1	0	0	1	0	494	96	6	3	4	114	0	175	0	106.08333333333333	1286	0.36	0.58	0.05	0	0	1	0
ENSG00000187609	ENST00000340951	57	0	0	0	1	0	54	96	12	6	2	55	1	313	0	118.05263157894737	27710	NA	NA	NA	NA	NA	NA	NA
ENSG00000215474	ENST00000425639	40.84	0	0	1	0	0	727	334	2	4	0	2613	1	62	1	73.4	2144	NA	NA	NA	NA	NA	NA	NA
ENSG00000139508	ENST00000266943	40.19	1	0	0	1	0	1417	499	1	2	1	189	1	84	0	369.6666666666667	474	0.46	0.52	0.02	0	0	1	0
ENSG00000130037	ENST00000252321	58.63	1	0	0	1	0	799	269	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000153317	ENST00000518721	42.15	0	0	0	0	1	2627	242	13	7	8	59	1	74	0	119.5925925925926	41490	0.36	0.31	0.32	1	0	0	0
ENSG00000196620	ENST00000338206	34.9	1	1	0	0	1	507	34	2	2	1	724	0	279	0	146.25	1707	NA	NA	NA	NA	NA	NA	NA
ENSG00000125533	ENST00000612929	73.85	0	0	0	1	0	122	190	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000109576	ENST00000337664	38.78	0	0	0	1	0	706	266	7	2	3	67	0	41	0	105.27272727272727	1060	0.42	0.37	0.21	0	0	0	1
ENSG00000080839	ENST00000373664	43.07	0	0	1	0	0	2410	69	11	6	4	156	0	170	0	143	6651	0.45	0.32	0.23	0	0	0	1
ENSG00000015676	ENST00000355451	44.47	0	0	1	0	0	6892	58	4	0	1	192	0	110	0	194.75	5125	0.38	0.27	0.35	1	0	0	0
ENSG00000170681	ENST00000307584	40.24	0	0	1	0	0	1938	65	1	0	0	408	0	686	0	NA	7214	NA	NA	NA	NA	NA	NA	NA
ENSG00000139053	ENST00000266395	39.7	0	0	0	1	0	389	86	0	1	1	134	1	76	0	40	4886	NA	NA	NA	NA	NA	NA	NA
ENSG00000170142	ENST00000306627	41.42	0	0	1	0	0	1034	167	1	1	2	152	1	97	0	109.66666666666667	1149	0.31	0.35	0.34	1	0	0	0
ENSG00000188488	ENST00000329597	49.18	0	1	0	1	0	879	178	1	1	1	619	2	182	0	208.5	125	NA	NA	NA	NA	NA	NA	NA
ENSG00000228474	ENST00000456793	54.69	1	0	0	1	0	273	55	NA	NA	NA	NA	0	NA	1	NA	138	0.25	0.3	0.45	0	1	0	0
ENSG00000254505	ENST00000347519	50.74	0	0	0	1	0	262	49	1	3	1	31	0	58	0	143.75	1580	0.25	0.25	0.5	0	1	0	0
ENSG00000111011	ENST00000331738	39.84	0	0	0	1	0	2073	83	4	2	3	6	0	179	0	138.875	4549	0.56	0.23	0.22	0	0	0	1
ENSG00000104643	ENST00000221086	37.53	0	0	0	1	0	5358	73	4	1	4	182	0	163	0	162	10124	0.51	0.28	0.21	0	0	0	1
ENSG00000121211	ENST00000240488	39.03	0	0	1	0	0	261	50	4	3	0	3	0	106	0	83.66666666666667	5324	0.36	0.22	0.42	1	0	0	0
ENSG00000165733	ENST00000374518	40.62	0	0	0	1	0	3841	69	11	7	3	176	1	230	0	171.1	1532	0.34	0.4	0.26	0	0	1	0
ENSG00000205857	ENST00000382119	45.03	0	0	0	1	0	270	70	2	0	1	102	0	51	0	205.5	4596	NA	NA	NA	NA	NA	NA	NA
ENSG00000111271	ENST00000313698	47.12	0	0	0	0	1	626	200	9	7	3	187	1	140	0	157.44444444444446	6458	0.38	0.44	0.17	0	0	1	0
ENSG00000172175	ENST00000649217	38.93	0	0	0	1	0	6635	179	4	9	3	209	0	437	0	120.86666666666666	9318	NA	NA	NA	NA	NA	NA	NA
ENSG00000196136	ENST00000393078	50.9	0	1	0	0	1	239	65	1	1	1	643	1	203	0	211.5	1987	NA	NA	NA	NA	NA	NA	NA
ENSG00000066185	ENST00000372565	42.82	0	0	0	0	1	407	25	4	2	1	110	0	122	0	143.16666666666666	5829	NA	NA	NA	NA	NA	NA	NA
ENSG00000114626	ENST00000232744	60.37	0	0	0	1	0	451	74	5	3	3	56	0	206	0	116.4	1310	NA	NA	NA	NA	NA	NA	NA
ENSG00000071991	ENST00000262150	32.3	1	1	0	0	1	3729	249	3	6	1	195	1	490	0	180.44444444444446	31638	NA	NA	NA	NA	NA	NA	NA
ENSG00000091136	ENST00000222399	42.4	0	1	1	0	0	152	137	13	14	5	37	1	136	0	166.32258064516128	140	0.33	0.6	0.08	0	0	1	0
ENSG00000103365	ENST00000309859	47.76	0	0	1	0	0	4048	83	8	6	2	91	0	110	0	108.33333333333333	14543	0.32	0.35	0.32	1	0	0	0
ENSG00000163428	ENST00000295628	38.96	0	0	0	1	0	6691	111	0	1	2	500	0	208	0	202.5	12791	0.28	0.3	0.43	1	0	0	0
ENSG00000125775	ENST00000360779	50.39	0	0	0	1	0	532	74	4	1	2	54	1	54	0	127.33333333333333	8650	NA	NA	NA	NA	NA	NA	NA
ENSG00000243279	ENST00000553851	60.73	1	0	0	0	1	708	15	0	1	1	179	0	139	0	217	1159	0.33	0.46	0.22	0	0	1	0
ENSG00000198431	ENST00000525566	42.37	0	0	1	0	0	1886	24	10	4	2	91	0	68	0	118.33333333333333	35634	0.33	0.39	0.28	0	0	1	0
ENSG00000167969	ENST00000301729	55.22	0	0	1	0	0	577	21	2	3	1	52	0	166	0	137	86	0.24	0.25	0.51	0	1	0	0
ENSG00000178597	ENST00000319098	60.55	0	1	0	1	0	3029	51	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000174109	ENST00000442039	56.82	0	0	0	1	0	494	24	0	0	1	32	0	366	0	NA	80	NA	NA	NA	NA	NA	NA	NA
ENSG00000108061	ENST00000369452	35.06	0	0	0	1	0	1847	288	4	3	0	703	1	208	0	138.5	44468	0.44	0.25	0.31	0	0	0	1
ENSG00000100665	ENST00000557004	47.47	0	1	0	0	1	311	70	1	1	1	649	1	200	0	216	1972	NA	NA	NA	NA	NA	NA	NA
ENSG00000092295	ENST00000206765	54.94	0	0	0	0	1	199	91	4	7	2	319	1	228	0	157.83333333333334	735	NA	NA	NA	NA	NA	NA	NA
ENSG00000170500	ENST00000393437	41.33	0	0	0	1	0	12423	408	6	2	3	679	0	194	0	138.1	12190	NA	NA	NA	NA	NA	NA	NA
ENSG00000163430	ENST00000295633	43.79	0	1	1	0	0	4659	96	4	4	1	NA	0	44	0	97	151	0.35	0.61	0.03	0	0	1	0
ENSG00000100926	ENST00000261789	50.99	1	1	0	1	0	266	113	1	2	1	345	1	393	0	359.6666666666667	310	0.45	0.51	0.04	0	0	1	0
ENSG00000100300	ENST00000337554	57.74	1	0	0	1	0	251	75	1	0	1	182	1	188	0	138	7606	0.24	0.42	0.34	0	0	1	0
ENSG00000120937	ENST00000376468	54.59	0	1	1	0	0	191	112	1	1	0	132	0	16	0	255	233	NA	NA	NA	NA	NA	NA	NA
ENSG00000084693	ENST00000360131	48.47	0	0	0	1	0	355	172	5	2	6	215	1	171	0	188.5	1120	0.21	0.18	0.61	0	1	0	0
ENSG00000005339	ENST00000262367	45.01	0	0	0	0	1	2664	797	13	8	9	85	0	2156	0	174.41379310344828	28823	0.38	0.34	0.28	1	0	0	0
ENSG00000116685	ENST00000376572	55.79	1	0	0	1	0	724	190	1	1	0	1033	0	17	0	853	1716	0.44	0.48	0.07	0	0	1	0
ENSG00000088832	ENST00000400137	45.47	0	0	0	1	0	1131	56	1	2	0	37	0	128	1	79.5	81	0.19	0.29	0.52	0	1	0	0
ENSG00000109181	ENST00000265403	33.03	1	1	0	0	1	1144	26	2	2	1	718	0	279	0	146.25	1292	NA	NA	NA	NA	NA	NA	NA
ENSG00000129559	ENST00000250495	43.5	0	0	0	1	0	270	100	2	0	1	18	0	96	0	64.5	13819	0.28	0.34	0.38	1	0	0	0
ENSG00000130997	ENST00000511885	43.94	0	0	0	0	1	196	354	11	9	3	133	2	185	0	107.36363636363636	261	NA	NA	NA	NA	NA	NA	NA
ENSG00000117228	ENST00000370473	38.16	0	0	1	0	0	1036	68	4	4	1	190	1	113	0	183.375	1907	NA	NA	NA	NA	NA	NA	NA
ENSG00000067177	ENST00000373542	37.87	0	0	0	1	0	2188	426	20	8	3	78	0	173	0	113	866	0.31	0.39	0.3	0	0	1	0
ENSG00000065154	ENST00000368845	42.49	0	0	0	1	0	639	80	4	4	0	199	1	160	0	136.14285714285714	6673	0.31	0.44	0.24	0	0	1	0
ENSG00000166192	ENST00000340912	40.36	0	0	0	0	1	3430	109	NA	NA	NA	NA	0	NA	0	NA	21113	NA	NA	NA	NA	NA	NA	NA
ENSG00000060982	ENST00000261192	40.01	0	0	0	1	0	7984	169	8	1	1	6	0	41	0	122.66666666666667	47042	NA	NA	NA	NA	NA	NA	NA
ENSG00000111530	ENST00000545606	36.87	0	0	0	0	1	7123	360	4	6	4	68	0	224	0	260.53846153846155	12125	0.38	0.43	0.2	0	0	1	0
ENSG00000198189	ENST00000358290	39.84	0	1	1	0	0	761	118	3	0	3	210	0	90	0	119.4	8499	0.37	0.48	0.16	0	0	1	0
ENSG00000153208	ENST00000295408	43.61	1	1	0	1	0	697	129	4	10	4	61	0	513	0	141.64705882352942	30324	0.43	0.54	0.03	0	0	1	0
ENSG00000167799	ENST00000376693	65.15	0	0	0	1	0	8	26	2	0	1	194	0	305	0	104.5	667	0.24	0.25	0.5	0	1	0	0
ENSG00000149177	ENST00000418331	45.38	1	1	1	0	0	3477	354	6	13	5	96	0	158	0	162.43478260869566	129050	NA	NA	NA	NA	NA	NA	NA
ENSG00000166226	ENST00000299300	39.37	0	0	1	0	0	245	63	6	6	3	3	0	30	0	111.42857142857143	746	0.36	0.4	0.25	0	0	1	0
ENSG00000174579	ENST00000309993	42.35	0	0	1	0	0	2230	1222	0	1	0	142	0	1591	0	NA	42234	0.52	0.27	0.21	0	0	0	1
ENSG00000135069	ENST00000376588	45.6	0	0	0	1	0	1007	86	2	2	4	60	0	105	0	134.28571428571428	3332	0.28	0.34	0.39	1	0	0	0
ENSG00000189108	ENST00000372582	37.45	1	1	0	0	1	168	872	1	6	2	82	1	697	0	159.125	91844	NA	NA	NA	NA	NA	NA	NA
ENSG00000176399	ENST00000325870	37.6	0	0	1	0	0	3829	242	0	1	0	667	0	847	0	NA	3332	NA	NA	NA	NA	NA	NA	NA
ENSG00000268629	ENST00000600991	58.78	0	0	0	1	0	35	132	1	0	0	435	1	794	0	NA	166	NA	NA	NA	NA	NA	NA	NA
ENSG00000175619	ENST00000309562	46.99	1	0	0	1	0	20	20	1	0	0	NA	0	NA	0	929	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000170509	ENST00000328546	39.19	1	0	0	1	0	1424	41	3	0	3	210	0	90	0	119.4	4196	NA	NA	NA	NA	NA	NA	NA
ENSG00000121351	ENST00000240652	35.47	0	1	0	0	1	1554	118	0	0	1	80	1	189	0	NA	333	NA	NA	NA	NA	NA	NA	NA
ENSG00000165186	ENST00000379361	41.17	1	0	0	1	0	10189	27	1	1	0	351	0	1654	0	660	44365	NA	NA	NA	NA	NA	NA	NA
ENSG00000157978	ENST00000374338	54.6	0	0	0	1	0	1894	93	3	3	2	88	0	144	0	98.14285714285714	10136	0.32	0.26	0.42	1	0	0	0
ENSG00000132664	ENST00000377603	40.36	0	0	1	0	0	1088	117	5	1	2	62	0	77	0	114.85714285714286	1376	0.46	0.31	0.23	0	0	0	1
ENSG00000132286	ENST00000254616	47.31	0	0	0	0	1	2460	16	2	0	0	39	0	176	0	95	202	0.38	0.25	0.37	1	0	0	0
ENSG00000143420	ENST00000369014	45.32	0	0	0	1	0	719	142	2	0	1	57	0	15	0	145.5	1822	0.27	0.22	0.51	0	1	0	0
ENSG00000074803	ENST00000380993	37.89	1	0	1	0	0	1193	215	10	10	5	420	1	135	0	113.33333333333333	1204	NA	NA	NA	NA	NA	NA	NA
ENSG00000158186	ENST00000423968	48.52	0	0	0	1	0	3264	207	1	1	2	193	1	99	0	110.33333333333333	24099	0.34	0.28	0.39	1	0	0	0
ENSG00000149925	ENST00000643777	56.99	0	0	1	0	0	1995	189	4	3	0	112	1	95	0	146.83333333333334	1307	0.23	0.31	0.46	0	1	0	0
ENSG00000117010	ENST00000372699	40.31	0	0	1	0	0	707	175	1	2	0	15	1	898	0	110.5	1356	NA	NA	NA	NA	NA	NA	NA
ENSG00000023516	ENST00000025301	36.45	0	0	0	0	1	4033	176	5	2	3	51	2	140	0	611.6666666666666	13758	NA	NA	NA	NA	NA	NA	NA
ENSG00000144730	ENST00000296318	45	0	1	1	0	0	6411	67	5	7	0	126	0	112	0	179.0909090909091	44848	NA	NA	NA	NA	NA	NA	NA
